SubscriptionId,RepricedUnitPrice,RepriceSubtotal,RepriceOverrideDiscount,"Initial Currency","Initial Price"
d4FhaHyUT6WI3gf3qNm4_Q,29.99,29.99,0.00,USD,19.99
0jDLq6rLQ7GXGeVPk-quqg,29.99,29.99,0.00,USD,18.86
AtCLYRfaRa6O2fC_OT174Q,29.99,29.99,0.00,USD,18.86
ddq88u2xQM2hj_TyZPFTuw,29.99,29.99,0.00,USD,0.99
buUSeIwBQVy-cNt-JfB0mw,29.99,29.99,0.00,USD,19.99
gmg4FTQVSGmJO1Rf5aK3zQ,29.99,29.99,0.00,USD,6.99
XgtjiXlKR-2AVUyVsIDI_A,29.99,29.99,0.00,USD,9.99
CgkhaH1SThCTUA6ggXn4fA,29.99,29.99,0.00,USD,18.86
qp8iJyaDQjeS5nesUv5qjg,29.99,29.99,0.00,USD,18.86
BMKGMOGzTG67iO43Ss8n1g,29.99,29.99,0.00,USD,19.99
np4QkYiyRNuswivM_xlzKA,29.99,29.99,0.00,USD,19.99
7EI6zMZHRz-04_JhyV2S-A,29.99,29.99,0.00,USD,18.86
NLLAwtprTpyz7y6_krdvyQ,29.99,29.99,0.00,USD,19.99
knEJocHRS66t8u0RLBvHsQ,29.99,29.99,0.00,USD,0.99
ku6E_fikS36TOUUGbp9tUA,29.99,29.99,0.00,USD,18.47
Kpq0zfrNQJCQPmrFQaBDEw,29.99,29.99,0.00,USD,19.99
vc3XWUPFRAqCbDFWHrYO8w,29.99,29.99,0.00,USD,19.99
spqKRrymRbG8Xa_MCrPewg,29.99,29.99,0.00,USD,0.99
-cvcpXTYRamg-UW27NrJqA,29.99,29.99,0.00,USD,19.99
pPY8CsX-TYyen1XmPuWm8w,29.99,29.99,0.00,USD,6.99
iXd0LPnETFy099zgeOBCcw,29.99,29.99,0.00,USD,19.99
7juolY0fSC-lgqifb_652A,29.99,29.99,0.00,USD,19.99
1gi7H2hQTWerFoiT8SzBZQ,29.99,29.99,0.00,USD,6.99
OqBUmoo-TTG-UZK7Cw1ACw,29.99,29.99,0.00,USD,19.99
YXjIQZjfS_uHw0Ox53lEEg,26.991,26.991,0.00,EUR,19.99
c_NGGFGUQju8G1ppKQLXBA,29.99,29.99,0.00,USD,19.99
euWQanU1RqWWy4M7CAx4Pw,29.99,29.99,0.00,USD,0.99
6upOYl28Qvu1lhTdaUkg0A,29.99,29.99,0.00,USD,19.99
ba5foWxeQ8-s9XliQOHC_g,29.99,29.99,0.00,USD,19.99
FGS-OVqrSEyd8z0zEA-Frw,29.99,29.99,0.00,USD,19.99
b5x7EyRATN6GtV8MqqC4Dg,29.99,29.99,0.00,USD,6.99
8z8LAok7T3Kvmf084FiHZw,29.99,29.99,0.00,USD,6.99
XMKKU0SbQPy1WwI4RmHctQ,29.99,29.99,0.00,USD,19.99
VB0VUjPITZiNPvoxEdTQqA,29.99,29.99,0.00,USD,18.21
E_DrSgu_RbiAfpwTwwiEpw,29.99,29.99,0.00,USD,19.99
1oczg2BvQH21KDj1ZaZKdQ,29.99,29.99,0.00,USD,9.99
QzIe4sIkTpGADH2kKOf3Xg,29.99,29.99,0.00,USD,18.64
LjzlARU_TwGU-n7I5Co9yA,29.99,29.99,0.00,USD,19.99
6HoQs4iGR1Ks5j7D307Rxw,29.99,29.99,0.00,USD,18.86
X-dSMTLNTsmnAr5rkuSNIg,29.99,29.99,0.00,USD,9.99
7dgAAqsKSTapgUaAYU7luQ,29.99,29.99,0.00,USD,19.99
XV6iY9l5TDuOkycd81nppQ,44.6851,44.6851,0.00,AUD,30.99
oXmGzIW3TFy5UGIW8P9p3w,29.99,29.99,0.00,USD,19.99
87yOK0_8QLOvaRCEsPYYiw,29.99,29.99,0.00,USD,18.47
GSJPDoYrQ3e9DdU3-FvGEw,29.99,29.99,0.00,USD,19.99
1Q3TbgJHTDWww0Hsrd0REQ,29.99,29.99,0.00,USD,19.99
k_8lwK6GROKD3CD9rxKUJA,29.99,29.99,0.00,USD,19.13
0C1dFJcTQUaLwCJV2XI-lw,29.99,29.99,0.00,USD,9.99
CpiOD6bwRCac4-OcPmcP6w,29.99,29.99,0.00,USD,18.86
ZRK5Wm4oToG2T6OG1rsrEg,29.99,29.99,0.00,USD,9.99
CMt3BJfWQuaJKtwXyPEZ5g,29.99,29.99,0.00,USD,19.99
FSJPAhVQSfy1FE3P_aWlzQ,29.99,29.99,0.00,USD,0.99
ugkdhqELTWq_VAO6FDxPvA,26.991,26.991,0.00,EUR,1.99
6epoVlMWTJWXujySF-YpSg,29.99,29.99,0.00,USD,0.99
pRkOaImaQe-dfXNQJazGBA,29.99,29.99,0.00,USD,19.99
T4j_cQhqTB2yn-CmofrYDw,29.99,29.99,0.00,USD,9.99
0J2a8rmbQo-_gDOlAwoJbg,29.99,29.99,0.00,USD,18.39
igptNFXSQ_iBZxtlTpCtxg,29.99,29.99,0.00,USD,18.43
SJ3CpcDLSDaEjXsmRrbBDA,29.99,29.99,0.00,USD,9.99
kGp0pJxMQ1SE9Dxa2YYy6A,29.99,29.99,0.00,USD,18.26
MpPHEIQyT9iSpHK1PIGmjA,29.99,29.99,0.00,USD,18.51
zQ8r2OLaQ-mGJr-Q-5jZFw,29.99,29.99,0.00,USD,19.99
dbVdYi7AQWCl1MsuPOMwWQ,29.99,29.99,0.00,USD,18.86
DoX1xL60T9OP8tblILtU5Q,29.99,29.99,0.00,USD,19.99
DOfVrNtVTEic2zwZ3oJShw,40.7864,40.7864,0.00,CAD,27.61
CnX9pHL3TDG-RPfpsZSmhA,29.99,29.99,0.00,USD,18.43
MlHiHlYPT6SE1QfEeUb9YA,29.99,29.99,0.00,USD,9.99
B_VPBzqdRSyW27kmyeIGcw,29.99,29.99,0.00,USD,19.99
b57bBUzMTGGt-7LxuK6QFA,29.99,29.99,0.00,USD,19.99
mtHPHrMlQcCRxtpYD_4zfA,29.99,29.99,0.00,USD,18.81
Xf4A7eLQQ8KaEKizKeMiqg,22.7924,22.7924,0.00,GBP,19.99
-KmJM3k-Twye0b4uqBbdTQ,29.99,29.99,0.00,USD,19.99
uB1yyt31QzafcMn1UkG-Rg,29.99,29.99,0.00,USD,9.99
2S_NTf0WTu2eu3e_WC1mGQ,29.99,29.99,0.00,USD,9.99
O7w4K3e_SoyZWOvWfSq03Q,29.99,29.99,0.00,USD,6.99
_erIp01hQ6a6r9IK6EGZXg,29.99,29.99,0.00,USD,18.17
WoWyorrdTYighdYCYDY8qA,29.99,29.99,0.00,USD,19.99
QGuBwiXtSOuppJPCn4k_dg,29.99,29.99,0.00,USD,19.99
bKqr6yprSJiTStbXVFUciw,29.99,29.99,0.00,USD,19.99
Dv_KK2O0TSufRMwdSxVgow,29.99,29.99,0.00,USD,18.68
Al53b-1TQBaI7SVK7G794g,29.99,29.99,0.00,USD,19.99
8u6Zoy76QEGlIagfI-XT8Q,29.99,29.99,0.00,USD,19.99
GHSkvYvmSUCk6yWXVgkYsg,29.99,29.99,0.00,USD,19.99
ghelxTeDRyW90hJSjXD0pA,29.99,29.99,0.00,USD,19.99
ifoEk1G6TwyTRyBote7MUg,26.991,26.991,0.00,EUR,19.99
6twwn2eZR2uLylq0YmB95A,29.99,29.99,0.00,USD,18.6
PoCDWJx7RiahLs425W8QXg,29.99,29.99,0.00,USD,19.99
dAus26mdScmTCyg5D607Cw,29.99,29.99,0.00,USD,18.64
ZNnQ9ZytQkOXLFyo9R7d-Q,29.99,29.99,0.00,USD,19.24
S6m231mwSyezlRYpsmZPoQ,29.99,29.99,0.00,USD,19.99
wZmemHa1SyqXQaONR_we6w,29.99,29.99,0.00,USD,19.99
xYrhYM6HS1WVt0OY5ly2Kg,29.99,29.99,0.00,USD,19.99
7JRow2uUSZq7zmvGOGrOEQ,29.99,29.99,0.00,USD,19.99
yLIG4PU9Qp-3n2OKVMkr5w,29.99,29.99,0.00,USD,19.99
-0ULehieT6mHkFi4ulYlAA,29.99,29.99,0.00,USD,19.99
mEJMDkBRTh-NLRGTuPRFCA,29.99,29.99,0.00,USD,19.99
iW-GIl_jR96iE-dwgVHPHg,29.99,29.99,0.00,USD,19.99
yXwcttarTOWr3A5b2yw0cg,29.99,29.99,0.00,USD,19.99
TQaYfQEOTrK3daGLi13dLQ,29.99,29.99,0.00,USD,19.99
JVnxGZtXSPqbbqu9h5CGWg,29.99,29.99,0.00,USD,9.99
d-hk-QvSRcCIw4_0BYkN0w,29.99,29.99,0.00,USD,18.09
myqzNBU-SU6LX2kE1cdz_Q,29.99,29.99,0.00,USD,18.64
aNzTWvQZQTiftDxL3o_Skw,22.7924,22.7924,0.00,GBP,20.99
gQrjxUdLQC2Z8kv1c3Hgxg,29.99,29.99,0.00,USD,19.99
c6vCiFVbTHqnjQLV_7itfQ,29.99,29.99,0.00,USD,19.99
k5Rb4rGZTKmG_BjLnYqp_A,29.99,29.99,0.00,USD,19.99
Obz85nKpQpGclm-JkBvCYQ,29.99,29.99,0.00,USD,18.81
N5u9HLZwRKycAp9L4Y6Y_w,29.99,29.99,0.00,USD,19.99
X9J4xbR2Q3-Mu_5z4nikhw,29.99,29.99,0.00,USD,18.86
MUgjzkz7RAWm_uJ30ba31Q,29.99,29.99,0.00,USD,19.99
RRzVBt0oQouH5P0mgcZC2A,29.99,29.99,0.00,USD,19.99
DK8aPwzmRwyJgbWN4pSJEw,29.99,29.99,0.00,USD,19.99
R0oQeW0FRy-mPqzVwv178Q,40.7864,40.7864,0.00,CAD,25.65
C61mnouPRNOU2xcQSXfPDA,29.99,29.99,0.00,USD,18.73
LtcVucS2QNWBfr192UIZbA,29.99,29.99,0.00,USD,19.04
24zg5pHjSjCkIieIG2u4bQ,29.99,29.99,0.00,USD,19.99
r8TC_KkKQN6-G0bBvX70_g,29.99,29.99,0.00,USD,18.64
07-Al3K4TFaDq9jVF4LW2A,29.99,29.99,0.00,USD,9.99
eOPRRcRlRzqJlqflw8mpiA,29.99,29.99,0.00,USD,19.99
mtrpzJsHRc6J1nA-avY5Zg,40.7864,40.7864,0.00,CAD,26.66
CNNAegsNT2-Kj92SgK8MNA,29.99,29.99,0.00,USD,19.99
an23DBcbSSund2LhblvFLw,29.99,29.99,0.00,USD,9.99
03w5R1JCQZqpJ7PoNCq0WQ,29.99,29.99,0.00,USD,19.99
ILPaITwZQ3CapTY4kcFpfw,29.99,29.99,0.00,USD,18.68
nUwFnJcaQHGiW30ycSH_tg,29.99,29.99,0.00,USD,19.99
FqKlN35kTeOKEbw9M8RdrA,29.99,29.99,0.00,USD,19.99
B8Gr08zPTwWkfMFzoXGeQw,29.99,29.99,0.00,USD,9.99
8ZAyyYWBQVSdITn3NmWs6g,29.99,29.99,0.00,USD,19.99
pi-eF_8pQouISPwRfAMYxA,29.99,29.99,0.00,USD,19.99
JeVTqE0aQGK7jPKCgUHxkQ,29.99,29.99,0.00,USD,19.99
lX-5eqn7SdmDrTlcyccFwg,22.7924,22.7924,0.00,GBP,14.99
xRjGPCKfSiG9KBz5yow_EA,29.99,29.99,0.00,USD,9.99
2CC-bWqcRcqNaVJ6ZZ6Qbw,29.99,29.99,0.00,USD,19.99
ihhEl8hzTBK15IQY46iGmA,29.99,29.99,0.00,USD,18.86
gm49NPITRj6IrhQ2AlrbDQ,29.99,29.99,0.00,USD,19.99
-gtKKfb8T-uyLrTHIGnh8A,29.99,29.99,0.00,USD,18.75
y_1FXr8MTe2mOQzfNwv46Q,44.6851,44.6851,0.00,AUD,16.99
hCdeLfq4SWOl2THlSqo0iQ,29.99,29.99,0.00,USD,18.68
EYwmeRMeQwSC8Wn3RxRxhQ,29.99,29.99,0.00,USD,18.36
kB3aciKERweF4YcsngLLnA,29.99,29.99,0.00,USD,18.95
SOmqnpx6TN69c-GlUoCFHg,29.99,29.99,0.00,USD,18.75
N7WmwSjFRpaAWds9scQqoQ,22.7924,22.7924,0.00,GBP,1.99
4l1ray1wQVKLhfj49skw1A,29.99,29.99,0.00,USD,19.99
KhxPxsvNRROb9fzdxXSO-Q,29.99,29.99,0.00,USD,19.99
SYXCf8ZgT9OuRzm-KAa2cQ,29.99,29.99,0.00,USD,18.86
s4xuV8bhQ5mThHb9eRiI1A,40.7864,40.7864,0.00,CAD,25.99
nRpjocC9RcO0WTERyJwnXw,29.99,29.99,0.00,USD,6.99
e6itBXfaSiODN6rpxYw98w,29.99,29.99,0.00,USD,18.68
z_zJvQg1QQuAWhuEAZ2u4Q,29.99,29.99,0.00,USD,18.78
kFJOo4RERuqLafxplzOoyg,29.99,29.99,0.00,USD,19.99
myBBA_AESXyFvyDgiwX69Q,29.99,29.99,0.00,USD,19.99
4IaFdi6ARByxk3Swj-Qctw,29.99,29.99,0.00,USD,19.99
75eYiSsEQJKK5qVg7nZVcg,40.7864,40.7864,0.00,CAD,25.99
YNDRfkO-SW-ThMWWqYrKhg,44.6851,44.6851,0.00,AUD,11.99
bZdt4USQQtWkiIzrQUKucA,29.99,29.99,0.00,USD,18.68
cvcbDuQ9TGa3iOTn86psWQ,22.7924,22.7924,0.00,GBP,10.99
fEAXQv_4RAG1xVE2WOSvZw,29.99,29.99,0.00,USD,18.4
eS6VyLwKRC2bwi9UGFY5Xg,29.99,29.99,0.00,USD,19.99
SJJDyPJ5RDatTlioOk9g3Q,29.99,29.99,0.00,USD,19.04
NNgHipNOTLqMDShWDDcHgg,29.99,29.99,0.00,USD,19.99
S2ghKVtlT7SfJwtIIdEInw,29.99,29.99,0.00,USD,18.51
tT7ll4l3QZeAbjyp8R7N3Q,29.99,29.99,0.00,USD,19.99
xrWgqFxKQ3ScuDmm16eszA,29.99,29.99,0.00,USD,18.42
R7zDk1UaQvmqjNRRQG50gg,29.99,29.99,0.00,USD,19.99
w83RzEa8Ta2ScwQxQ3qNzQ,44.6851,44.6851,0.00,AUD,16.99
aL4XyDuZQJSQhKqkkAX4tg,26.991,26.991,0.00,EUR,19.99
bA_dDZYiQeuY68KcT0hAOQ,29.99,29.99,0.00,USD,6.99
RANdo16DRNW1cv1JAkRxZg,29.99,29.99,0.00,USD,18.07
JwvuwbizT-u90FNa9eopOw,29.99,29.99,0.00,USD,19.99
hiYZf01HR_WizwtCPIbabw,29.99,29.99,0.00,USD,18.64
22BZ1WJGQ1C3C01wBynVWQ,29.99,29.99,0.00,USD,19.99
R52Jn_CZSuaKLKVdDT_Epg,29.99,29.99,0.00,USD,19.99
cP4RbOA4RVWYOCOUCfjiew,22.7924,22.7924,0.00,GBP,13.99
-qSXKe3kSneJUW_-Cla5Cg,29.99,29.99,0.00,USD,19.99
ya72CkM-TB62Qo8rBrBXnw,29.99,29.99,0.00,USD,18.68
OvA5FEe8QTG7Qy9s4_vFbg,29.99,29.99,0.00,USD,19.99
s3UxNazFSyaKXXufFfjeKg,29.99,29.99,0.00,USD,9.99
BkMCn6wST5erYFAEA6DTlQ,29.99,29.99,0.00,USD,19.99
Q6JnpVQdS-qI3IZS9CGsFA,29.99,29.99,0.00,USD,29
gNMR71SKTICK-fErQO7sSg,29.99,29.99,0.00,USD,18.47
NLnRTt-9Q3GGW9SVmKsiMA,29.99,29.99,0.00,USD,9.99
vFH-kYlmS66aXXYJb8IOUQ,29.99,29.99,0.00,USD,19.18
EcmEeLPZRnifuHdMumLfPA,29.99,29.99,0.00,USD,19.99
yozd3Lw7RCmUyyhxq-js8A,44.6851,44.6851,0.00,AUD,1.99
T0ixrQj2ToGm9OWsAkXp2g,29.99,29.99,0.00,USD,19.99
6K4CjuLDTbyAj5QAgk6ICQ,29.99,29.99,0.00,USD,18.6
feWtgqSuQ8GKqrcZQd5-TQ,29.99,29.99,0.00,USD,19.99
XmlW4N_rScG9eGAzOKy47w,29.99,29.99,0.00,USD,19.99
bLUU7zATToquik4nRKRLHA,29.99,29.99,0.00,USD,18.86
YGRTZZgdRISWOd2LYM1XSw,29.99,29.99,0.00,USD,19.99
TNRxein9RQSvsw5X6E0h_Q,29.99,29.99,0.00,USD,19.99
3h4nqKO8QTKn1PkaiPoL5w,29.99,29.99,0.00,USD,18.51
Kf0MwvyqSkmAtBOkhB08HA,29.99,29.99,0.00,USD,18.47
baZy2DNWQRer_nZJTHmGSg,29.99,29.99,0.00,USD,18.68
gW893L7hTUeYEiWxJJh3-Q,29.99,29.99,0.00,USD,18.3
Ex7E8wI0TkKHngqCzk1tlw,29.99,29.99,0.00,USD,19.99
tAZHlnVhQPqw1hHf6oCTFw,29.99,29.99,0.00,USD,18.68
2abR_6xDQ2qYhSKgyabtYw,29.99,29.99,0.00,USD,19.99
D5xShWDDTqGB2QtXTR8OYA,29.99,29.99,0.00,USD,18.86
MbQC5exfR5KOtcLZGdd9Ig,29.99,29.99,0.00,USD,18.21
TGJjuvsLRiSOpc8F-jWOMg,26.991,26.991,0.00,EUR,23.99
Kl36Aot_SJSKYceMoHUWSg,29.99,29.99,0.00,USD,18.86
aXOwYFufQS6wpI1u7LmD1A,29.99,29.99,0.00,USD,18.6
kqeA1I_7QAyQ7GKCSO_5jQ,29.99,29.99,0.00,USD,19.99
ram7QlK7Rg21SFgRdMBEpA,29.99,29.99,0.00,USD,18.89
NSYQW4OPRuSy4B4ls_oYWA,29.99,29.99,0.00,USD,18.43
Wip6tPStQNKpz97RnZOsUw,29.99,29.99,0.00,USD,19.99
KnmMs6oeT_CIVDittFrlHg,29.99,29.99,0.00,USD,19.99
KzuUmBt3SpuTZ8Q-LgkLSg,29.99,29.99,0.00,USD,18.64
drNvbrYXQwmZKuv_rXp-cA,29.99,29.99,0.00,USD,19.99
w864xGC1TCa_Wpik_vP-7w,29.99,29.99,0.00,USD,19.99
9xSy1wVETFW6UqSHg5GmQQ,29.99,29.99,0.00,USD,19.99
H5tH56YmSgyopxFcJQtPyQ,29.99,29.99,0.00,USD,19.99
owkWbpFkRWeBj-D760OESg,29.99,29.99,0.00,USD,0.99
zWRBiKP6RzKUAKDjL5otVQ,29.99,29.99,0.00,USD,9.99
F8op6aoORxGYMFAStlc3Xg,29.99,29.99,0.00,USD,19.99
RPkzvtCET8KHeqR9r0kK3w,29.99,29.99,0.00,USD,9.99
KsWD81kIQsqGv9EWsgc2iw,29.99,29.99,0.00,USD,19.99
m-g-l3ydTES6eSTWd2sCng,29.99,29.99,0.00,USD,18.62
iArIQrTrQBWhLw9gxoVDqQ,29.99,29.99,0.00,USD,18.86
W_qbQmxZR4uLxjmjQ1HV3A,29.99,29.99,0.00,USD,19.99
wGhSZhp6TpqFApyK9MZezw,29.99,29.99,0.00,USD,18.86
aDImpibARF2q5Dwv2jDVxg,29.99,29.99,0.00,USD,19.99
9aXx72YhTOiGpslGxnE5eQ,29.99,29.99,0.00,USD,18.81
kS7UTNktQQKYjg-iDGmT2Q,29.99,29.99,0.00,USD,19.99
l4ht9_8eSzWJjHsNKm_eKA,29.99,29.99,0.00,USD,19.99
tcWASoJZR0Wq8xW-KF6_kw,40.7864,40.7864,0.00,CAD,1.99
btOxscmLTa6SgHTNp8Ru1g,29.99,29.99,0.00,USD,18.64
yC1qL5YjSqiSQWaUSIfqOw,29.99,29.99,0.00,USD,19.99
Yxzl8X-iTBu6QVI3Aa11Ig,29.99,29.99,0.00,USD,19.99
kjgXCWF3SqaRXPtVfW6gGA,29.99,29.99,0.00,USD,18.8
yBF_1i_NRkmrtlqH0hbM6A,29.99,29.99,0.00,USD,19.99
lhjc5vF5QJyeKr4UAD5YsA,29.99,29.99,0.00,USD,19.99
YoF-DUwKRF-t68wgTCKqpQ,29.99,29.99,0.00,USD,19.99
5OMwaJYGQZq25gcdgX76-Q,29.99,29.99,0.00,USD,18.68
CD9A9-HmTwSQ-K5AY49rMA,29.99,29.99,0.00,USD,19.99
8schU4tvSWOg0cPj3FDS8g,29.99,29.99,0.00,USD,9.99
uAPyyGW4R_-pqKtslS6ytA,29.99,29.99,0.00,USD,18.5
gPZv8v3rSde35xX2SJq73Q,29.99,29.99,0.00,USD,19.99
Nz4LNeAjRoyzaeRt0X5q6A,29.99,29.99,0.00,USD,18.68
gnxcJ8oqR_2zZ8eJJgVWUg,40.7864,40.7864,0.00,CAD,27.61
MKfPqZerSX6ejF1698f7iA,29.99,29.99,0.00,USD,19.99
id9FVTuSTpqvEUJ4ifOyCw,29.99,29.99,0.00,USD,19.99
JoBwdLN9QAKAvVy5z3h6IA,29.99,29.99,0.00,USD,18.95
r7vFN346ToSiB95SYK10fQ,29.99,29.99,0.00,USD,19.99
1NLd_-R2ReCKs4WCflMDaA,26.991,26.991,0.00,EUR,19.99
n74BeqQ4QzKj16DTlJuavw,29.99,29.99,0.00,USD,19.99
Hw1y_PZDRMSfTaPIZVlMdw,29.99,29.99,0.00,USD,18.86
il8W-D__QcKDajgvNLoRvQ,29.99,29.99,0.00,USD,9.99
n-PcN4ecSMGDmTxUVjiIOQ,29.99,29.99,0.00,USD,19.08
wvrGd9eNQsa8tUs7eYV3tg,26.991,26.991,0.00,EUR,14.99
Y6PzX0mwTjaeLVwoDw9Auw,29.99,29.99,0.00,USD,18.86
JjK4OzL8TESyOr4Pca2AOg,29.99,29.99,0.00,USD,19.99
8OFrnvVlRCS5W5ffM5V9hg,22.7924,22.7924,0.00,GBP,20.99
vMd0iDvwT1iV0dTjLau4sQ,29.99,29.99,0.00,USD,18.64
Tg9G7asGSmOjfzykih8gyw,29.99,29.99,0.00,USD,18.47
uPC1z_KLTSmFPndr4z9q-A,29.99,29.99,0.00,USD,9.99
fSUUkZ86Rh2iSyM3izu7UQ,29.99,29.99,0.00,USD,0.99
fPIbckBGSE6izWN5lxJDkw,29.99,29.99,0.00,USD,19.99
PCy8gIILQYu1TRfPRA0hwA,29.99,29.99,0.00,USD,18.68
qyKSQ1g_QhmLe5z7rEIshg,29.99,29.99,0.00,USD,18.86
PxrVNsqoT0W-8t4G_kgTiQ,29.99,29.99,0.00,USD,18.64
v6T8I77VT9mxxNFOO5xVBA,40.7864,40.7864,0.00,CAD,25.99
kzTe5y2tQR2Nz8DQiVJLew,29.99,29.99,0.00,USD,18.68
M1_t4nkbSfeY7kqb5ACPkw,29.99,29.99,0.00,USD,6.99
vbAdL74WSUGoZ012d92kLQ,29.99,29.99,0.00,USD,19.99
UIwbsOl7QQCjVey_UKuBhw,29.99,29.99,0.00,USD,0.99
UThI0lxSQj6xyUkU7FeAOQ,29.99,29.99,0.00,USD,18.51
yDJEpdRHTtGnTIHGbDIuFg,29.99,29.99,0.00,USD,18.81
EwivGzj-Ry-y07mdyj4RQw,22.7924,22.7924,0.00,GBP,13.99
HgLraOk3TQaTFqlLcNUjZg,29.99,29.99,0.00,USD,18.81
WErd1yU7QMah1_e2utfjpg,29.99,29.99,0.00,USD,19.99
WHDEOlreT2ClnmX4Pa5SFw,29.99,29.99,0.00,USD,18.55
dYR-UDd6Qpu3FsR09KMvbA,22.7924,22.7924,0.00,GBP,10.99
76vfwYooQoODPGYcu2HAhA,29.99,29.99,0.00,USD,0.99
7wOPgrmcT-6cuuC7nHx_Bg,29.99,29.99,0.00,USD,19.99
JdcIaepIQwiuMMBQPXTlgg,29.99,29.99,0.00,USD,19.99
IKQ0k_CgT_ySP4wzcyxzWA,29.99,29.99,0.00,USD,18.73
0FKNo0YKRkmBQ12jQqtH7w,29.99,29.99,0.00,USD,0.99
dwmYFW3sSQalpn_VPN0XxA,29.99,29.99,0.00,USD,18.75
moHJPLjOR4GyACVhUq-awA,29.99,29.99,0.00,USD,18.51
y8HHZfLISnGiF-5zaSuJLA,29.99,29.99,0.00,USD,18.6
wEtXgrKCS6i9M9_IDG2QHw,29.99,29.99,0.00,USD,19.99
THxZRebeT5aOUFOwUUtB2g,29.99,29.99,0.00,USD,18.68
JF3XlZfISK-kemYi5DxLaA,29.99,29.99,0.00,USD,9.99
-l4Wgc51QNWYyaZ6hr2FNg,29.99,29.99,0.00,USD,19.99
Utn4mcIqRiKcnTqrpLi6iw,29.99,29.99,0.00,USD,6.99
62VG5QLkTN2K0xWoLosSdg,29.99,29.99,0.00,USD,18.86
HOwvn9kJSXia1WzkbMlo7A,29.99,29.99,0.00,USD,19.99
4t1QQmEjRhK--CLI4awHfw,44.6851,44.6851,0.00,AUD,1.99
WNRDKDspTaav5Rm4HYF6Ow,29.99,29.99,0.00,USD,19.99
VvhqL0UaTg-zGbkBqa3_ww,29.99,29.99,0.00,USD,19.99
eGVLOyabQf6JPLtY2HNu9g,29.99,29.99,0.00,USD,19.99
SIdBO5z0T7yBGGr1cnmc4Q,29.99,29.99,0.00,USD,19.99
1fx8rYPQQByXWf5FKnptDQ,29.99,29.99,0.00,USD,18.68
7EUPI3axSo-gXUmHlg8xvQ,29.99,29.99,0.00,USD,9.99
Eip9xvCYT_irTJKlgkjHXg,29.99,29.99,0.00,USD,18.98
IB6cSd4PQq2_MgV-XokzJQ,29.99,29.99,0.00,USD,18.4
D047v-h6Ske2HZVNE7WjHw,22.7924,22.7924,0.00,GBP,18.99
4IW0u0EWTbilnyEYZfCuUg,29.99,29.99,0.00,USD,0.99
A43tBpGGRYKOIbu_Xl35NQ,29.99,29.99,0.00,USD,18.68
1ySEnHipSkyUlwWVt4B7Ew,29.99,29.99,0.00,USD,19.99
fdF0iO1iR2ebemtRo_PZxw,29.99,29.99,0.00,USD,6.99
vrjt7k14TmGT782TxS2-VA,29.99,29.99,0.00,USD,18.68
G2pbuK7wQbuDOCvbkp_qUg,29.99,29.99,0.00,USD,19.99
j9CwQPs2SEqPD4K6w2noXA,29.99,29.99,0.00,USD,19.99
MWA2B8SiRimvFmu-9yzJAg,29.99,29.99,0.00,USD,19.99
63XDE-qKQealocML4wyqRw,29.99,29.99,0.00,USD,18.86
QhtUGZvZRPuJYWxpENIZFA,29.99,29.99,0.00,USD,6.99
6pk3wLCCTp-RdaxBuQJKFw,29.99,29.99,0.00,USD,19.99
9Tc88dcFRbyvWRfajXvi2w,29.99,29.99,0.00,USD,18.47
grHJdnlCSzWlNg-BO4U02A,29.99,29.99,0.00,USD,19.99
-4U1bNKwRlefIy9MS9utmA,29.99,29.99,0.00,USD,19.99
72NMF6faSNeWWwBLG8wq9Q,29.99,29.99,0.00,USD,19.99
SBm7AbxaSKmnAUkHcTtaIw,29.99,29.99,0.00,USD,18.98
XXEVl00YQ-K3eFWWYG-vQQ,29.99,29.99,0.00,USD,19.99
akIOFmZxSeuUO7uxMpV03A,29.99,29.99,0.00,USD,19.99
5GVsutzCQjSICqS8emmv0w,29.99,29.99,0.00,USD,9.99
ZJPDOnm0Rq2uZfijeVfpFg,29.99,29.99,0.00,USD,18.51
27Wk5ifJRl6wDhaSkcbIWQ,29.99,29.99,0.00,USD,18.86
M75krvSsS7yo_OgbUQWT2Q,44.6851,44.6851,0.00,AUD,23.99
ZY99AjQhSK6DdEXPhQIP3Q,29.99,29.99,0.00,USD,19.99
pjpk2Gs1QLilvv3NKtiCwQ,29.99,29.99,0.00,USD,19.99
eliddeE-SXuiuK3wDk7sUw,29.99,29.99,0.00,USD,19.99
RC2ICkvRTX23OTdobeu9Dg,29.99,29.99,0.00,USD,18.46
jlzF2FGuTiS5h2uyPaK4mA,29.99,29.99,0.00,USD,18.81
VRD1-4aTTp2LquMckoJDRg,29.99,29.99,0.00,USD,19.99
m_b5bJlDQs2QJekOGZaGHg,29.99,29.99,0.00,USD,19.99
wpgeR-BvRridPcnaiXFhMQ,29.99,29.99,0.00,USD,19.99
I76azGzNSeOWl-dDuTSwTA,29.99,29.99,0.00,USD,19.99
pv_eWe-6T36LzFUtyJI4MQ,29.99,29.99,0.00,USD,19.99
fp2mTC0nSIiXxaeMvJ9gmg,29.99,29.99,0.00,USD,19.99
t1UiWgdqRxmL33n5CZKkoA,29.99,29.99,0.00,USD,18.51
WoFTJibJQem5dw1TK0u7nw,26.991,26.991,0.00,EUR,19.99
cX5tcqDPQdiItsP6SYJm6Q,29.99,29.99,0.00,USD,14.99
